대학명,지역구분,계열구분,학과명,논술점수,100점만점환산,시험구분,대학평균환산점수,합격점수라인의미,메디컬여부,인기학과태그,대학시험별평균점수,최저여부,합격자평균점,70%Cut,최저점_커트라인,수능수학_합격자_중앙값,수능수학_합격자_평균,수능수학_합격자_최빈값,수능수학_합격자_표본수,수능수학_불합격자_중앙값,수능수학_불합격자_평균,수능수학_불합격자_최빈값,수능수학_불합격자_표본수
중앙대학교(서울),인서울,인문사회/기타계열,미디어커뮤니케이션학부,88.5,88.5,시험 1,87.02,전통 서술형(최저있음) - 3합6 수능최저 통과 시 실질경쟁률 급감 라인,N,일반학과,85.03,Y,88.5,,,,,,,,,,,
중앙대학교(서울),인서울,인문사회/기타계열,공공인재학부,86.4,86.4,시험 1,87.02,전통 서술형(최저있음) - 3합6 수능최저 통과 시 실질경쟁률 급감 라인,N,일반학과,85.03,Y,86.4,,,,,,,,,,,
중앙대학교(서울),인서울,인문사회/기타계열,정치국제학과,86.0,86.0,시험 1,87.02,전통 서술형(최저있음) - 3합6 수능최저 통과 시 실질경쟁률 급감 라인,N,일반학과,85.03,Y,86.0,,,,,,,,,,,
중앙대학교(서울),인서울,인문사회/기타계열,경영학부(경영학),82.4,82.4,시험 1,87.02,전통 서술형(최저있음) - 3합6 수능최저 통과 시 실질경쟁률 급감 라인,N,일반학과,85.03,Y,82.4,,,,,,,,,,,
중앙대학교(서울),인서울,인문사회/기타계열,경제학부,81.8,81.8,시험 1,87.02,전통 서술형(최저있음) - 3합6 수능최저 통과 시 실질경쟁률 급감 라인,N,일반학과,85.03,Y,81.8,,,,,,,,,,,
중앙대학교(서울),인서울,자연과학계열,응용통계학과,83.5,83.5,시험 1,87.02,전통 서술형(최저있음) - 3합6 수능최저 통과 시 실질경쟁률 급감 라인,N,일반학과,85.03,Y,83.5,,,,,,,,,,,
중앙대학교(서울),인서울,인문사회/기타계열,광고홍보학과,84.6,84.6,시험 1,87.02,전통 서술형(최저있음) - 3합6 수능최저 통과 시 실질경쟁률 급감 라인,N,일반학과,85.03,Y,84.6,,,,,,,,,,,
중앙대학교(서울),인서울,자연과학계열,물리학과,83.5,83.5,시험 2,87.02,전통 서술형(최저있음) - 3합6 수능최저 통과 시 실질경쟁률 급감 라인,N,일반학과,89.53,Y,83.5,,,,,,,,,,,
중앙대학교(서울),인서울,공학계열,화학신소재공학부,92.4,92.4,시험 2,87.02,전통 서술형(최저있음) - 3합6 수능최저 통과 시 실질경쟁률 급감 라인,N,일반학과,89.53,Y,92.4,,,,,,,,,,,
중앙대학교(서울),인서울,공학계열,기계공학부,88.6,88.6,시험 2,87.02,전통 서술형(최저있음) - 3합6 수능최저 통과 시 실질경쟁률 급감 라인,N,일반학과,89.53,Y,88.6,,,,,,,,,,,
중앙대학교(서울),인서울,공학계열,전자전기공학부,91.2,91.2,시험 2,87.02,전통 서술형(최저있음) - 3합6 수능최저 통과 시 실질경쟁률 급감 라인,N,일반학과,89.53,Y,91.2,,,,,,,,,,,
중앙대학교(서울),인서울,IT/컴퓨터계열,소프트웨어학부,94.7,94.7,시험 2,87.02,전통 서술형(최저있음) - 3합6 수능최저 통과 시 실질경쟁률 급감 라인,N,AI·컴퓨터,89.53,Y,94.7,,,,,,,,,,,
중앙대학교(서울),인서울,의약보건계열,간호학과(인문),85.4,85.4,시험 1,87.02,전통 서술형(최저있음) - 3합6 수능최저 통과 시 실질경쟁률 급감 라인,N,간호,85.03,Y,85.4,,,,,,,,,,,
중앙대학교(서울),인서울,의약보건계열,간호학과(자연),86.8,86.8,시험 2,87.02,전통 서술형(최저있음) - 3합6 수능최저 통과 시 실질경쟁률 급감 라인,N,간호,89.53,Y,86.8,,,,,,,,,,,
중앙대학교(서울),인서울,의약보건계열,의학부,95.1,95.1,시험 3,87.02,전통 서술형(최저있음) - 4합5 수능최저 통과 시 실질경쟁률 급감 라인,Y,메디컬,94.45,Y,95.1,,,,99.0,99.4,100.0,60.0,,,,
중앙대학교(서울),인서울,의약보건계열,약학부,93.8,93.8,시험 3,87.02,전통 서술형(최저있음) - 4합5 수능최저 통과 시 실질경쟁률 급감 라인,Y,메디컬,94.45,Y,93.8,,,,98.0,98.5,99.0,55.0,,,,
중앙대학교(다빈치),수도권,자연과학계열,생명공학대학,80.2,80.2,시험 2,79.35,전통 서술형(최저있음) - 2합6 수능최저 통과 시 기본 서술 합격 라인,N,일반학과,79.35,Y,80.2,,,,,,,,,,,
중앙대학교(다빈치),수도권,공학계열,첨단소재공학과,78.5,78.5,시험 2,79.35,전통 서술형(최저있음) - 2합6 수능최저 통과 시 기본 서술 합격 라인,N,일반학과,79.35,Y,78.5,,,,,,,,,,,
